,PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressureIn,Mean Sea Level PressureIn,Min Sea Level PressureIn,Max VisibilityMiles,Mean VisibilityMiles,Min VisibilityMiles,Max Wind SpeedMPH,Mean Wind SpeedMPH,Max Gust SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees
2011-07-16 00:00:00-07:00,2011-07-16 00:00:00-07:00,70,63,56,56,54,51,87,74,61,29,29,29,10,10,9.0,23,10.0,26,0.0,7.0,None,255
2011-07-17 00:00:00-07:00,2011-07-17 00:00:00-07:00,67,62,57,55,51,47,93,73,52,29,29,29,10,10,7.0,22,10.0,28,2015-04-01 00:00:00,6.0,Rain,272
2011-07-18 00:00:00-07:00,2011-07-18 00:00:00-07:00,75,66,56,57,54,48,84,69,53,30,29,29,10,10,10.0,23,9.0,28,0.0,3.0,None,278
2011-07-19 00:00:00-07:00,2011-07-19 00:00:00-07:00,69,63,57,56,54,52,93,77,61,30,30,29,10,10,10.0,23,13.0,28,0.0,4.0,None,282
2011-07-20 00:00:00-07:00,2011-07-20 00:00:00-07:00,80,68,56,60,53,51,80,61,42,29,29,29,10,10,10.0,28,12.0,33,0.0,0.0,None,300
2011-07-21 00:00:00-07:00,2011-07-21 00:00:00-07:00,74,64,54,56,53,51,93,73,53,29,29,29,10,10,10.0,25,10.0,29,0.0,1.0,None,310
2011-07-22 00:00:00-07:00,2011-07-22 00:00:00-07:00,75,65,55,57,53,51,86,70,53,29,29,29,10,10,10.0,25,10.0,30,0.0,1.0,None,315
2011-07-23 00:00:00-07:00,2011-07-23 00:00:00-07:00,72,64,55,55,52,50,86,70,53,29,29,29,10,10,10.0,17,6.0,21,0.0,2.0,None,286
2011-07-24 00:00:00-07:00,2011-07-24 00:00:00-07:00,72,64,56,53,52,50,86,68,49,30,30,29,10,10,10.0,23,10.0,28,0.0,3.0,None,250
2011-07-25 00:00:00-07:00,2011-07-25 00:00:00-07:00,66,61,55,53,52,51,86,75,63,30,30,29,10,10,10.0,29,15.0,33,0.0,4.0,None,268
2011-07-26 00:00:00-07:00,2011-07-26 00:00:00-07:00,70,63,55,54,52,51,86,72,57,29,29,29,10,10,10.0,21,13.0,24,0.0,2.0,None,284
2011-07-27 00:00:00-07:00,2011-07-27 00:00:00-07:00,73,64,55,57,53,51,93,75,57,29,29,29,10,10,9.0,23,10.0,28,0.0,2.0,None,303
2011-07-28 00:00:00-07:00,2011-07-28 00:00:00-07:00,70,63,55,56,54,52,93,76,59,29,29,29,10,9,4.0,23,10.0,29,0.0,3.0,None,303
2011-07-29 00:00:00-07:00,2011-07-29 00:00:00-07:00,70,63,56,55,54,52,86,72,57,29,29,29,10,10,9.0,23,10.0,26,0.0,3.0,None,304
2011-07-30 00:00:00-07:00,2011-07-30 00:00:00-07:00,73,66,58,55,53,52,80,69,57,29,29,29,10,10,10.0,21,8.0,35,0.0,2.0,None,286
2011-07-31 00:00:00-07:00,2011-07-31 00:00:00-07:00,71,65,58,55,53,50,80,69,57,30,29,29,10,10,10.0,17,8.0,21,0.0,5.0,None,251
2011-08-01 00:00:00-07:00,2011-08-01 00:00:00-07:00,69,63,56,52,50,50,80,67,53,30,30,29,10,10,10.0,20,11.0,23,0.0,5.0,None,277
2011-08-02 00:00:00-07:00,2011-08-02 00:00:00-07:00,67,61,54,54,51,50,93,76,58,30,29,29,10,10,10.0,25,11.0,29,0.0,3.0,None,286
2011-08-03 00:00:00-07:00,2011-08-03 00:00:00-07:00,74,63,52,54,52,48,89,71,53,29,29,29,10,10,9.0,25,10.0,31,0.0,4.0,None,268
2011-08-04 00:00:00-07:00,2011-08-04 00:00:00-07:00,64,61,57,54,54,53,86,79,72,30,29,29,10,9,8.0,23,14.0,29,0.0,8.0,None,256
2011-08-05 00:00:00-07:00,2011-08-05 00:00:00-07:00,71,63,55,56,54,52,86,74,61,29,29,29,10,10,9.0,23,11.0,25,0.0,4.0,None,294
2011-08-06 00:00:00-07:00,2011-08-06 00:00:00-07:00,73,64,55,57,53,51,86,72,57,30,29,29,10,10,9.0,23,9.0,26,0.0,4.0,None,283
2011-08-07 00:00:00-07:00,2011-08-07 00:00:00-07:00,64,60,56,53,52,52,93,80,67,30,30,29,10,10,9.0,25,12.0,31,0.0,7.0,None,250
2011-08-08 00:00:00-07:00,2011-08-08 00:00:00-07:00,66,61,55,54,52,51,86,75,63,30,29,29,10,10,10.0,24,11.0,29,0.0,4.0,None,275
2011-08-09 00:00:00-07:00,2011-08-09 00:00:00-07:00,69,61,53,53,51,49,86,70,53,29,29,29,10,10,10.0,23,11.0,28,0.0,2.0,None,295
2011-08-10 00:00:00-07:00,2011-08-10 00:00:00-07:00,72,63,53,55,51,48,83,68,53,29,29,29,10,10,10.0,18,8.0,22,0.0,1.0,None,301
2011-08-11 00:00:00-07:00,2011-08-11 00:00:00-07:00,68,61,54,53,51,49,83,71,58,29,29,29,10,10,10.0,25,10.0,28,0.0,2.0,None,286
2011-08-12 00:00:00-07:00,2011-08-12 00:00:00-07:00,68,61,54,52,51,51,86,72,58,29,29,29,10,10,10.0,24,12.0,29,0.0,5.0,None,287
2011-08-13 00:00:00-07:00,2011-08-13 00:00:00-07:00,71,63,54,52,50,49,89,71,53,29,29,29,10,10,10.0,24,12.0,29,0.0,2.0,None,295
2011-08-14 00:00:00-07:00,2011-08-14 00:00:00-07:00,71,63,55,52,51,49,86,67,47,29,29,29,10,10,10.0,22,11.0,26,0.0,2.0,None,294
2011-08-15 00:00:00-07:00,2011-08-15 00:00:00-07:00,71,64,56,54,52,50,86,67,47,29,29,29,10,10,10.0,24,13.0,28,0.0,1.0,None,296
2011-08-16 00:00:00-07:00,2011-08-16 00:00:00-07:00,69,62,54,54,53,51,93,76,59,30,29,29,10,10,10.0,25,11.0,28,0.0,2.0,None,297
2011-08-17 00:00:00-07:00,2011-08-17 00:00:00-07:00,67,61,55,54,53,52,86,72,58,30,30,30,10,10,10.0,26,12.0,32,0.0,4.0,None,287
2011-08-18 00:00:00-07:00,2011-08-18 00:00:00-07:00,66,61,55,52,51,50,86,75,63,30,29,29,10,10,10.0,28,11.0,32,0.0,2.0,None,287
2011-08-19 00:00:00-07:00,2011-08-19 00:00:00-07:00,68,62,55,53,51,50,86,72,58,29,29,29,10,10,9.0,22,11.0,29,0.0,5.0,None,253
2011-08-20 00:00:00-07:00,2011-08-20 00:00:00-07:00,68,62,56,54,52,50,83,71,58,29,29,29,10,10,10.0,21,11.0,26,0.0,4.0,None,198
2011-08-21 00:00:00-07:00,2011-08-21 00:00:00-07:00,68,63,57,54,53,51,86,72,58,30,29,29,10,10,10.0,21,12.0,26,0.0,6.0,None,268
2011-08-22 00:00:00-07:00,2011-08-22 00:00:00-07:00,67,62,56,54,53,53,86,75,63,30,30,29,10,10,10.0,25,10.0,29,0.0,5.0,None,282
2011-08-23 00:00:00-07:00,2011-08-23 00:00:00-07:00,85,70,55,63,54,51,86,62,37,29,29,29,10,10,10.0,17,8.0,20,0.0,1.0,None,301
2011-08-24 00:00:00-07:00,2011-08-24 00:00:00-07:00,71,64,56,56,54,52,84,71,57,29,29,29,10,10,10.0,25,13.0,29,0.0,3.0,None,288
2011-08-25 00:00:00-07:00,2011-08-25 00:00:00-07:00,69,63,57,56,55,54,86,75,63,29,29,29,10,10,10.0,24,12.0,29,0.0,4.0,None,289
2011-08-26 00:00:00-07:00,2011-08-26 00:00:00-07:00,69,63,56,57,54,53,93,77,61,29,29,29,10,10,9.0,26,11.0,30,0.0,4.0,Fog,289
2011-08-27 00:00:00-07:00,2011-08-27 00:00:00-07:00,69,62,54,54,53,51,93,76,59,29,29,29,10,10,10.0,23,12.0,28,0.0,4.0,None,293
2011-08-28 00:00:00-07:00,2011-08-28 00:00:00-07:00,68,61,53,54,53,51,93,78,63,29,29,29,10,9,4.0,29,11.0,32,0.0,3.0,Fog,299
2011-08-29 00:00:00-07:00,2011-08-29 00:00:00-07:00,68,62,55,53,52,50,86,71,55,29,29,29,10,10,10.0,24,11.0,30,0.0,2.0,None,279
2011-08-30 00:00:00-07:00,2011-08-30 00:00:00-07:00,71,64,56,55,52,50,86,71,55,29,29,29,10,10,10.0,17,10.0,22,0.0,4.0,None,275
2011-08-31 00:00:00-07:00,2011-08-31 00:00:00-07:00,70,62,54,55,52,49,83,69,55,29,29,29,10,10,10.0,20,7.0,23,0.0,1.0,None,317
2011-09-01 00:00:00-07:00,2011-09-01 00:00:00-07:00,71,63,54,55,51,48,83,69,55,29,29,29,10,10,10.0,24,9.0,28,0.0,3.0,None,276
2011-09-02 00:00:00-07:00,2011-09-02 00:00:00-07:00,74,65,55,59,53,50,86,68,49,29,29,29,10,10,8.0,25,11.0,31,0.0,1.0,None,295
2011-09-03 00:00:00-07:00,2011-09-03 00:00:00-07:00,67,61,54,55,53,51,93,78,63,29,29,29,10,9,8.0,20,10.0,25,0.0,4.0,None,298
2011-09-04 00:00:00-07:00,2011-09-04 00:00:00-07:00,66,61,55,54,53,50,86,75,63,29,29,29,10,10,10.0,23,11.0,28,0.0,4.0,None,293
2011-09-05 00:00:00-07:00,2011-09-05 00:00:00-07:00,65,59,53,51,50,48,93,77,60,29,29,29,10,10,10.0,25,14.0,31,0.0,4.0,None,284
2011-09-06 00:00:00-07:00,2011-09-06 00:00:00-07:00,73,63,52,55,51,50,96,75,53,30,29,29,10,8,1.0,24,10.0,29,0.0,4.0,None,292
2011-09-07 00:00:00-07:00,2011-09-07 00:00:00-07:00,86,69,52,60,51,40,89,54,19,30,29,29,10,10,10.0,24,11.0,28,0.0,2.0,None,302
2011-09-08 00:00:00-07:00,2011-09-08 00:00:00-07:00,65,59,53,52,50,49,93,77,60,30,30,29,10,10,9.0,28,15.0,33,0.0,3.0,Fog,291
2011-09-09 00:00:00-07:00,2011-09-09 00:00:00-07:00,68,61,54,55,52,49,93,78,63,29,29,29,10,10,10.0,22,8.0,28,0.0,4.0,None,299
2011-09-10 00:00:00-07:00,2011-09-10 00:00:00-07:00,74,65,56,60,55,52,86,70,53,29,29,29,10,10,10.0,14,7.0,16,0.0,2.0,None,325
2011-09-11 00:00:00-07:00,2011-09-11 00:00:00-07:00,73,67,61,56,55,54,78,68,57,30,29,29,10,10,10.0,17,9.0,22,0.0,4.0,None,213
2011-09-12 00:00:00-07:00,2011-09-12 00:00:00-07:00,69,65,60,56,54,54,84,71,57,30,30,30,10,10,10.0,25,14.0,30,0.0,4.0,None,282
2011-09-13 00:00:00-07:00,2011-09-13 00:00:00-07:00,70,64,57,55,54,53,86,72,57,30,30,29,10,10,10.0,21,14.0,24,0.0,3.0,None,288
2011-09-14 00:00:00-07:00,2011-09-14 00:00:00-07:00,66,61,56,54,53,51,93,78,63,29,29,29,10,10,10.0,24,13.0,28,0.0,4.0,None,273
2011-09-15 00:00:00-07:00,2011-09-15 00:00:00-07:00,68,63,57,52,51,51,80,68,56,29,29,29,10,10,10.0,28,13.0,35,0.0,5.0,None,243
2011-09-16 00:00:00-07:00,2011-09-16 00:00:00-07:00,66,61,56,53,51,50,83,73,63,29,29,29,10,10,10.0,35,11.0,40,0.0,3.0,None,252
2011-09-17 00:00:00-07:00,2011-09-17 00:00:00-07:00,72,62,52,54,50,46,83,64,45,30,30,29,10,10,10.0,23,8.0,25,0.0,2.0,None,292
2011-09-18 00:00:00-07:00,2011-09-18 00:00:00-07:00,81,68,55,60,51,46,80,59,38,30,30,29,10,10,10.0,22,8.0,26,0.0,0.0,None,303
2011-09-19 00:00:00-07:00,2011-09-19 00:00:00-07:00,88,73,57,60,52,46,80,54,28,30,29,29,10,10,10.0,23,9.0,26,0.0,0.0,None,300
2011-09-20 00:00:00-07:00,2011-09-20 00:00:00-07:00,86,72,57,61,54,51,86,63,39,29,29,29,10,10,10.0,20,9.0,23,0.0,0.0,None,299
2011-09-21 00:00:00-07:00,2011-09-21 00:00:00-07:00,78,66,54,58,53,50,93,70,46,29,29,29,10,10,10.0,26,12.0,32,0.0,1.0,Fog,302
2011-09-22 00:00:00-07:00,2011-09-22 00:00:00-07:00,75,65,54,57,53,52,93,73,53,29,29,29,10,9,4.0,20,9.0,22,0.0,3.0,None,300
2011-09-23 00:00:00-07:00,2011-09-23 00:00:00-07:00,78,67,55,61,53,51,86,63,39,29,29,29,10,10,10.0,21,9.0,24,0.0,3.0,None,302
2011-09-24 00:00:00-07:00,2011-09-24 00:00:00-07:00,69,63,56,55,53,52,86,75,63,29,29,29,10,10,10.0,26,13.0,31,0.0,6.0,Fog,270
2011-09-25 00:00:00-07:00,2011-09-25 00:00:00-07:00,70,63,55,59,55,52,93,75,57,30,30,29,10,10,7.0,20,8.0,22,0,6.0,Rain,240
2011-09-26 00:00:00-07:00,2011-09-26 00:00:00-07:00,73,63,53,57,51,47,93,70,47,30,30,29,10,10,10.0,25,11.0,30,0.0,1.0,None,289
2011-09-27 00:00:00-07:00,2011-09-27 00:00:00-07:00,82,69,55,58,53,50,86,61,36,30,30,29,10,10,10.0,23,7.0,25,0.0,1.0,None,294
2011-09-28 00:00:00-07:00,2011-09-28 00:00:00-07:00,90,76,61,62,54,48,78,53,27,29,29,29,10,10,8.0,16,5.0,20,0.0,1.0,None,324
2011-09-29 00:00:00-07:00,2011-09-29 00:00:00-07:00,77,67,57,58,56,52,86,70,53,29,29,29,10,10,10.0,15,7.0,20,0.0,2.0,None,293
2011-09-30 00:00:00-07:00,2011-09-30 00:00:00-07:00,72,67,61,54,53,51,72,61,49,29,29,29,10,10,10.0,24,13.0,30,0.0,3.0,None,203
2011-10-01 00:00:00-07:00,2011-10-01 00:00:00-07:00,73,67,61,56,54,52,78,64,49,30,30,29,10,10,10.0,20,9.0,23,0.0,5.0,None,213
2011-10-02 00:00:00-07:00,2011-10-02 00:00:00-07:00,72,65,57,56,53,48,93,69,44,30,30,30,10,10,10.0,18,6.0,23,0.0,3.0,None,288
2011-10-03 00:00:00-07:00,2011-10-03 00:00:00-07:00,66,61,55,56,53,50,84,74,63,30,29,29,10,10,8.0,17,7.0,22,0,6.0,Rain,155
2011-10-04 00:00:00-07:00,2011-10-04 00:00:00-07:00,66,62,57,55,52,48,93,75,56,29,29,29,10,9,5.0,18,10.0,24,0,7.0,Rain,202
2011-10-05 00:00:00-07:00,2011-10-05 00:00:00-07:00,64,59,53,55,50,45,93,73,52,29,29,29,10,9,2.0,31,13.0,40,0,5.0,Rain,255
2011-10-06 00:00:00-07:00,2011-10-06 00:00:00-07:00,64,59,54,52,49,46,83,72,60,30,29,29,10,10,10.0,24,8.0,28,0,4.0,Rain,278
2011-10-07 00:00:00-07:00,2011-10-07 00:00:00-07:00,68,59,50,52,50,46,89,69,48,30,30,30,10,10,9.0,21,7.0,23,0.0,1.0,None,283
2011-10-08 00:00:00-07:00,2011-10-08 00:00:00-07:00,70,61,52,54,52,47,93,78,63,30,30,30,10,10,10.0,30,10.0,36,0.0,3.0,None,280
2011-10-09 00:00:00-07:00,2011-10-09 00:00:00-07:00,67,60,53,55,53,48,93,75,56,30,30,29,10,10,10.0,23,9.0,26,0.0,5.0,None,258
2011-10-10 00:00:00-07:00,2011-10-10 00:00:00-07:00,67,64,60,62,59,55,93,86,78,30,29,29,10,8,4.0,15,6.0,22,0,8.0,Rain,225
2011-10-11 00:00:00-07:00,2011-10-11 00:00:00-07:00,73,66,59,63,59,53,93,80,66,30,30,30,10,10,6.0,21,8.0,24,2015-04-01 00:00:00,4.0,Rain,304
2011-10-12 00:00:00-07:00,2011-10-12 00:00:00-07:00,78,68,57,59,55,53,86,70,53,30,30,29,10,10,10.0,17,6.0,21,0.0,4.0,None,300
2011-10-13 00:00:00-07:00,2011-10-13 00:00:00-07:00,83,71,59,59,54,48,84,59,34,29,29,29,10,10,10.0,21,5.0,24,0.0,2.0,None,338
2011-10-14 00:00:00-07:00,2011-10-14 00:00:00-07:00,83,72,60,60,55,49,84,60,35,29,29,29,10,10,9.0,10,3.0,12,0.0,3.0,None,354
2011-10-15 00:00:00-07:00,2011-10-15 00:00:00-07:00,72,66,60,57,54,51,84,71,57,29,29,29,10,10,10.0,17,7.0,22,0.0,4.0,None,236
2011-10-16 00:00:00-07:00,2011-10-16 00:00:00-07:00,72,66,59,56,55,54,84,71,57,30,30,29,10,10,10.0,18,8.0,22,0.0,5.0,None,235
2011-10-17 00:00:00-07:00,2011-10-17 00:00:00-07:00,79,68,56,64,57,53,87,71,54,30,30,30,10,10,9.0,21,6.0,28,2015-04-01 00:00:00,1.0,None,301
2011-10-18 00:00:00-07:00,2011-10-18 00:00:00-07:00,66,61,56,57,54,53,86,77,67,30,30,29,10,10,10.0,23,11.0,29,0.0,3.0,None,275
2011-10-19 00:00:00-07:00,2011-10-19 00:00:00-07:00,64,61,57,54,51,50,80,72,63,30,30,29,10,10,10.0,22,12.0,26,0.0,6.0,None,260
2011-10-20 00:00:00-07:00,2011-10-20 00:00:00-07:00,64,59,54,54,52,50,86,77,67,30,30,30,10,10,9.0,24,11.0,29,0.0,4.0,None,269
2011-10-21 00:00:00-07:00,2011-10-21 00:00:00-07:00,71,62,53,56,52,50,93,76,58,30,30,30,10,9,1.0,21,7.0,23,0.0,2.0,None,279
2011-10-22 00:00:00-07:00,2011-10-22 00:00:00-07:00,82,68,54,59,53,48,86,61,35,30,30,29,10,10,9.0,13,3.0,15,0.0,0.0,None,309
2011-10-23 00:00:00-07:00,2011-10-23 00:00:00-07:00,80,69,57,58,53,49,86,64,41,29,29,29,10,10,10.0,14,4.0,15,0.0,1.0,None,318
2011-10-24 00:00:00-07:00,2011-10-24 00:00:00-07:00,70,63,55,56,52,48,86,70,53,30,29,29,10,10,10.0,14,6.0,17,0.0,4.0,None,242
2011-10-25 00:00:00-07:00,2011-10-25 00:00:00-07:00,65,58,51,52,48,46,83,70,56,30,30,30,10,10,10.0,20,6.0,22,0.0,1.0,None,291
2011-10-26 00:00:00-07:00,2011-10-26 00:00:00-07:00,69,58,47,50,41,23,89,53,17,30,30,30,10,10,9.0,17,5.0,21,0.0,1.0,None,271
2011-10-27 00:00:00-07:00,2011-10-27 00:00:00-07:00,72,60,48,47,41,34,71,49,27,30,30,30,10,10,10.0,17,4.0,21,0.0,1.0,None,286
2011-10-28 00:00:00-07:00,2011-10-28 00:00:00-07:00,70,60,50,49,44,37,77,59,40,30,30,30,10,10,10.0,20,7.0,22,0.0,0.0,None,287
2011-10-29 00:00:00-07:00,2011-10-29 00:00:00-07:00,74,62,49,54,46,38,83,58,33,30,30,30,10,10,10.0,20,5.0,24,0.0,0.0,None,292
2011-10-30 00:00:00-07:00,2011-10-30 00:00:00-07:00,74,63,52,55,49,39,93,69,44,30,30,30,10,10,10.0,22,8.0,25,0.0,0.0,None,293
2011-10-31 00:00:00-07:00,2011-10-31 00:00:00-07:00,71,62,53,58,51,48,93,76,59,30,30,29,10,10,9.0,23,8.0,26,0.0,0.0,None,292
2011-11-01 00:00:00-07:00,2011-11-01 00:00:00-07:00,71,61,51,51,43,32,83,55,27,30,30,30,10,10,10.0,15,7.0,21,0.0,1.0,None,356
2011-11-02 00:00:00-07:00,2011-11-02 00:00:00-07:00,72,63,54,39,29,18,40,28,15,30,30,30,10,10,10.0,16,7.0,21,0.0,1.0,None,137
2011-11-03 00:00:00-07:00,2011-11-03 00:00:00-07:00,60,54,48,48,43,35,83,65,47,30,29,29,10,10,4.0,25,9.0,31,0,5.0,Rain,249
2011-11-04 00:00:00-07:00,2011-11-04 00:00:00-07:00,57,52,46,45,42,37,86,69,51,29,29,29,10,10,9.0,22,10.0,26,0,4.0,Rain,279
2011-11-05 00:00:00-07:00,2011-11-05 00:00:00-07:00,57,53,48,50,43,38,89,70,51,30,29,29,10,10,4.0,22,12.0,28,0,6.0,Rain,234
2011-11-06 00:00:00-07:00,2011-11-06 00:00:00-07:00,59,54,48,47,45,42,86,72,57,30,30,29,10,10,10.0,23,11.0,24,0,4.0,None,273
2011-11-07 00:00:00-08:00,2011-11-07 00:00:00-08:00,60,53,46,46,44,39,86,67,47,30,30,30,10,10,10.0,16,7.0,18,0.0,2.0,None,289
2011-11-08 00:00:00-08:00,2011-11-08 00:00:00-08:00,61,52,43,48,43,39,89,70,51,30,30,30,10,10,10.0,12,4.0,13,0.0,1.0,None,78
2011-11-09 00:00:00-08:00,2011-11-09 00:00:00-08:00,62,53,43,47,42,38,82,66,49,30,30,30,10,10,10.0,13,4.0,14,0.0,3.0,None,98
2011-11-10 00:00:00-08:00,2011-11-10 00:00:00-08:00,63,54,45,50,44,40,82,67,52,30,30,29,10,10,6.0,10,4.0,14,0.0,2.0,None,127
2011-11-11 00:00:00-08:00,2011-11-11 00:00:00-08:00,59,54,48,52,48,40,93,80,67,29,29,29,10,8,2.0,25,5.0,33,0,7.0,Rain,139
2011-11-12 00:00:00-08:00,2011-11-12 00:00:00-08:00,60,55,50,50,49,47,89,78,67,29,29,29,10,9,6.0,15,6.0,18,0,5.0,None,330
2011-11-13 00:00:00-08:00,2011-11-13 00:00:00-08:00,63,57,50,50,48,46,89,75,60,30,29,29,10,10,10.0,24,8.0,28,0.0,5.0,None,279
2011-11-14 00:00:00-08:00,2011-11-14 00:00:00-08:00,61,56,50,48,47,45,83,72,60,30,30,29,10,10,8.0,29,12.0,33,0.0,3.0,None,281
2011-11-15 00:00:00-08:00,2011-11-15 00:00:00-08:00,63,55,46,49,47,43,86,73,60,30,30,30,10,10,8.0,20,8.0,22,0.0,2.0,None,289
2011-11-16 00:00:00-08:00,2011-11-16 00:00:00-08:00,62,55,47,52,48,43,93,77,60,30,30,30,10,10,8.0,23,8.0,28,0.0,2.0,None,286
2011-11-17 00:00:00-08:00,2011-11-17 00:00:00-08:00,61,56,51,52,49,48,89,78,67,30,30,30,10,10,9.0,21,10.0,28,2015-04-01 00:00:00,6.0,None,268
2011-11-18 00:00:00-08:00,2011-11-18 00:00:00-08:00,58,53,48,48,45,41,89,73,57,30,30,29,10,10,9.0,17,9.0,23,0,5.0,None,240
2011-11-19 00:00:00-08:00,2011-11-19 00:00:00-08:00,55,49,43,48,42,38,93,74,54,30,29,29,10,10,7.0,26,8.0,31,0,5.0,Rain,154
2011-11-20 00:00:00-08:00,2011-11-20 00:00:00-08:00,55,52,48,49,46,41,100,89,77,30,29,29,10,10,7.0,21,11.0,26,0,7.0,Rain,94
2011-11-21 00:00:00-08:00,2011-11-21 00:00:00-08:00,57,53,48,47,45,44,86,76,66,30,30,30,10,10,7.0,10,5.0,13,0.0,5.0,None,131
2011-11-22 00:00:00-08:00,2011-11-22 00:00:00-08:00,60,53,46,48,44,42,93,72,51,30,30,30,10,10,10.0,16,6.0,18,0.0,4.0,None,135
2011-11-23 00:00:00-08:00,2011-11-23 00:00:00-08:00,60,54,48,48,45,42,80,68,55,30,29,29,10,10,10.0,24,12.0,33,2015-04-01 00:00:00,7.0,Rain,136
2011-11-24 00:00:00-08:00,2011-11-24 00:00:00-08:00,56,52,48,52,47,43,96,79,61,30,30,29,10,8,2.0,26,11.0,33,0,5.0,Rain,255
2011-11-25 00:00:00-08:00,2011-11-25 00:00:00-08:00,57,53,48,50,47,43,86,82,77,30,30,30,10,10,10.0,13,5.0,15,2015-04-01 00:00:00,5.0,Rain,35
2011-11-26 00:00:00-08:00,2011-11-26 00:00:00-08:00,59,54,49,50,47,45,93,83,72,30,30,30,10,10,6.0,10,5.0,13,0.0,2.0,None,115
2011-11-27 00:00:00-08:00,2011-11-27 00:00:00-08:00,57,52,47,50,48,45,93,85,77,30,30,30,7,5,1.0,12,4.0,13,0.0,5.0,None,98
2011-11-28 00:00:00-08:00,2011-11-28 00:00:00-08:00,57,52,47,49,48,45,100,84,67,30,30,30,10,3,0.0,14,4.0,20,0.0,6.0,Fog,280
2011-11-29 00:00:00-08:00,2011-11-29 00:00:00-08:00,53,50,47,49,47,44,100,93,86,30,30,30,10,3,0.0,17,4.0,20,0.0,4.0,Fog,286
2011-11-30 00:00:00-08:00,2011-11-30 00:00:00-08:00,64,56,48,48,43,32,100,65,30,30,30,30,10,6,0.0,32,12.0,38,0.0,4.0,Fog,358
2011-12-01 00:00:00-08:00,2011-12-01 00:00:00-08:00,63,60,56,37,33,30,44,38,32,30,30,30,10,10,10.0,30,18.0,36,0.0,0.0,None,349
2011-12-02 00:00:00-08:00,2011-12-02 00:00:00-08:00,71,63,54,45,32,21,66,41,16,30,30,29,10,10,9.0,30,10.0,33,0.0,1.0,None,328
2011-12-03 00:00:00-08:00,2011-12-03 00:00:00-08:00,61,54,47,39,30,18,55,40,24,30,30,30,10,10,10.0,25,12.0,31,0.0,0.0,None,12
2011-12-04 00:00:00-08:00,2011-12-04 00:00:00-08:00,58,50,42,45,35,18,86,56,26,30,30,30,10,10,10.0,15,5.0,17,0.0,1.0,None,278
2011-12-05 00:00:00-08:00,2011-12-05 00:00:00-08:00,57,49,41,41,34,26,76,54,32,30,30,30,10,10,10.0,24,8.0,28,0.0,1.0,None,73
2011-12-06 00:00:00-08:00,2011-12-06 00:00:00-08:00,54,47,39,41,36,31,82,66,50,30,30,30,10,10,8.0,12,4.0,15,0.0,3.0,None,297
2011-12-07 00:00:00-08:00,2011-12-07 00:00:00-08:00,55,47,39,45,38,30,86,67,47,30,30,30,10,9,8.0,18,5.0,21,0.0,2.0,None,284
2011-12-08 00:00:00-08:00,2011-12-08 00:00:00-08:00,57,48,39,45,40,36,89,68,47,30,30,30,10,9,6.0,8,2.0,12,0.0,3.0,None,116
2011-12-09 00:00:00-08:00,2011-12-09 00:00:00-08:00,58,49,39,44,37,34,92,68,43,30,30,30,10,8,6.0,6,2.0,8,0.0,0.0,None,154
2011-12-10 00:00:00-08:00,2011-12-10 00:00:00-08:00,57,49,40,45,41,34,89,78,66,30,30,30,8,6,5.0,16,4.0,18,0.0,2.0,None,293
2011-12-11 00:00:00-08:00,2011-12-11 00:00:00-08:00,53,48,43,43,41,38,86,70,54,30,29,29,10,9,6.0,13,4.0,16,0,7.0,Rain,224
2011-12-12 00:00:00-08:00,2011-12-12 00:00:00-08:00,51,47,43,43,41,38,86,75,63,29,29,29,10,10,9.0,14,4.0,15,0,6.0,Rain,76
2011-12-13 00:00:00-08:00,2011-12-13 00:00:00-08:00,56,48,39,44,40,36,89,78,66,30,30,29,10,8,4.0,17,5.0,21,0.0,1.0,None,239
2011-12-14 00:00:00-08:00,2011-12-14 00:00:00-08:00,52,46,40,45,41,37,92,82,71,30,30,30,10,10,8.0,13,4.0,15,0.0,3.0,None,231
2011-12-15 00:00:00-08:00,2011-12-15 00:00:00-08:00,53,48,43,45,42,39,93,81,68,30,30,30,10,9,6.0,18,7.0,21,0,5.0,Rain,61
2011-12-16 00:00:00-08:00,2011-12-16 00:00:00-08:00,62,50,38,41,37,32,92,64,35,30,30,30,10,10,10.0,16,4.0,18,0.0,1.0,None,237
2011-12-17 00:00:00-08:00,2011-12-17 00:00:00-08:00,55,47,39,46,39,34,86,70,54,30,30,30,10,10,9.0,9,4.0,12,0.0,0.0,None,270
2011-12-18 00:00:00-08:00,2011-12-18 00:00:00-08:00,53,47,40,45,41,33,89,80,70,30,30,30,10,10,9.0,15,5.0,17,0.0,4.0,Fog,286
2011-12-19 00:00:00-08:00,2011-12-19 00:00:00-08:00,59,52,45,45,42,38,86,67,47,30,30,30,10,10,8.0,15,4.0,17,2015-04-01 00:00:00,4.0,Rain,3
2011-12-20 00:00:00-08:00,2011-12-20 00:00:00-08:00,60,50,40,42,34,28,83,56,29,30,30,30,10,10,10.0,9,3.0,12,0.0,2.0,None,232
2011-12-21 00:00:00-08:00,2011-12-21 00:00:00-08:00,60,50,39,41,35,32,82,59,36,30,30,30,10,10,9.0,9,2.0,10,0.0,0.0,None,234
